transaction_id,expected_policies,expected_decision,fraud_group_id,is_closing
T-1868,,APPROVE,,false
T-7640,,APPROVE,,false
T-6041,,APPROVE,,false
T-5325,,APPROVE,,false
T-3003,,APPROVE,,false
T-5261,,APPROVE,,false
T-5953,,APPROVE,,false
T-5331,,APPROVE,,false
T-2873,,APPROVE,,false
T-4486,FP-07,ESCALATE_TO_HUMAN,,false
T-2003,,APPROVE,,false
T-5689,,APPROVE,,false
T-7142,FP-02,ESCALATE_TO_HUMAN,,false
T-2458,,APPROVE,,false
T-4908,,APPROVE,,false
T-4300,,APPROVE,,false
T-4280,,APPROVE,,false
T-5927,,APPROVE,,false
T-1857,,APPROVE,,false
T-5537,,APPROVE,,false
T-2283,,APPROVE,,false
T-3450,,APPROVE,,false
T-4902,,APPROVE,,false
T-1356,,APPROVE,,false
T-2648,,APPROVE,,false
T-4903,,APPROVE,,false
T-7186,,APPROVE,,false
T-2649,,APPROVE,,false
T-2259,,APPROVE,,false
T-1820,,APPROVE,,false
T-5779,,APPROVE,,false
T-1724,,APPROVE,,false
T-4056,FP-06,CHALLENGE,,false
T-2815,,APPROVE,,false
T-2112,,APPROVE,,false
T-5226,,APPROVE,,false
T-5279,,APPROVE,,false
T-4735,,APPROVE,,false
T-2184,FP-08,ESCALATE_TO_HUMAN,,false
T-4916,,APPROVE,,false
T-6832,,APPROVE,,false
T-4420,,APPROVE,,false
T-6316,,APPROVE,,false
T-6909,FP-02,ESCALATE_TO_HUMAN,,false
T-7694,,APPROVE,,false
T-4729,,APPROVE,,false
T-2051,,APPROVE,,false
T-4373,,APPROVE,,false
T-7866,,APPROVE,,false
T-5081,,APPROVE,,false
T-6556,,APPROVE,,false
T-5581,,APPROVE,,false
T-5683,,APPROVE,,false
T-6353,,APPROVE,,false
T-7463,,APPROVE,,false
T-4060,,APPROVE,,false
T-6855,FP-08,ESCALATE_TO_HUMAN,,false
T-5936,,APPROVE,,false
T-1403,,APPROVE,,false
T-5200,,APPROVE,,false
T-7552,,APPROVE,,false
T-5892,,APPROVE,,false
T-2137,,APPROVE,,false
T-7963,,APPROVE,,false
T-3022,,APPROVE,,false
T-4150,,APPROVE,,false
T-2443,,APPROVE,,false
T-1153,,APPROVE,,false
T-3325,,APPROVE,,false
T-6710,,APPROVE,,false
T-5476,,APPROVE,,false
T-3476,,APPROVE,,false
T-2926,,APPROVE,,false
T-7970,,APPROVE,,false
T-7711,,APPROVE,,false
T-5324,,APPROVE,,false
T-6355,,APPROVE,,false
T-4325,,APPROVE,,false
T-6491,,APPROVE,,false
T-3782,,APPROVE,,false
T-6912,,APPROVE,,false
T-5676,,APPROVE,,false
T-4415,FP-09,BLOCK,,false
T-6928,,APPROVE,,false
T-5145,,APPROVE,,false
T-2392,,APPROVE,,false
T-5348,,APPROVE,,false
T-2985,,APPROVE,,false
T-2290,,APPROVE,,false
T-7796,,APPROVE,,false
T-5332,,APPROVE,,false
T-3076,,APPROVE,,false
T-5187,,APPROVE,,false
T-4088,,APPROVE,,false
T-7972,,APPROVE,,false
T-4665,,APPROVE,,false
T-1906,,APPROVE,,false
T-5745,,APPROVE,,false
T-4608,,APPROVE,,false
T-2155,,APPROVE,,false
T-4513,,APPROVE,,false
T-3158,,APPROVE,,false
T-4283,FP-02,ESCALATE_TO_HUMAN,G-0065;G-0066;G-0067,false
T-7260,FP-01,CHALLENGE,,false
T-6131,,APPROVE,,false
T-4201,,APPROVE,,false
T-3461,,APPROVE,,false
T-2935,,APPROVE,,false
T-7034,,APPROVE,,false
T-3573,FP-06,CHALLENGE,,false
T-7969,,APPROVE,,false
T-5228,,APPROVE,,false
T-1006,FP-05,ESCALATE_TO_HUMAN,G-0065,true
T-1521,,APPROVE,,false
T-1007,FP-05,ESCALATE_TO_HUMAN,G-0066,true
T-5489,,APPROVE,,false
T-7984,,APPROVE,,false
T-1008,FP-05,ESCALATE_TO_HUMAN,G-0067,true
T-1748,,APPROVE,,false
T-7113,,APPROVE,,false
T-7065,,APPROVE,,false
T-3986,,APPROVE,,false
T-4250,,APPROVE,,false
T-3395,,APPROVE,,false
T-7163,,APPROVE,,false
T-1080,,APPROVE,,false
T-3854,,APPROVE,,false
T-2406,,APPROVE,,false
T-3841,,APPROVE,,false
T-2511,FP-02,ESCALATE_TO_HUMAN,,false
T-3739,,APPROVE,,false
T-3424,,APPROVE,G-0068,false
T-3943,FP-07,ESCALATE_TO_HUMAN,,false
T-1097,,APPROVE,,false
T-4049,,APPROVE,,false
T-1195,,APPROVE,,false
T-2083,,APPROVE,,false
T-4044,,APPROVE,,false
T-7069,,APPROVE,,false
T-4439,,APPROVE,,false
T-4866,,APPROVE,,false
T-6628,,APPROVE,,false
T-6016,,APPROVE,,false
T-4390,,APPROVE,,false
T-2858,,APPROVE,,false
T-4886,,APPROVE,,false
T-4887,,APPROVE,,false
T-7066,,APPROVE,,false
T-7529,,APPROVE,,false
T-4244,,APPROVE,,false
T-1103,,APPROVE,,false
T-1834,,APPROVE,,false
T-3425,FP-05,ESCALATE_TO_HUMAN,G-0068,true
T-2434,,APPROVE,,false
T-5986,,APPROVE,,false
T-7469,,APPROVE,,false
T-7480,,APPROVE,,false
T-4129,,APPROVE,,false
T-7310,,APPROVE,,false
T-4468,,APPROVE,,false
T-5870,,APPROVE,,false
T-6868,,APPROVE,,false
T-5538,,APPROVE,,false
T-2959,,APPROVE,,false
T-5399,,APPROVE,,false
T-6882,,APPROVE,,false
T-5460,,APPROVE,,false
T-7646,,APPROVE,,false
T-3574,,APPROVE,,false
T-6088,,APPROVE,,false
T-4662,,APPROVE,,false
T-6765,,APPROVE,,false
T-1553,,APPROVE,,false
T-3048,,APPROVE,,false
T-1266,,APPROVE,,false
T-5023,,APPROVE,,false
T-2927,,APPROVE,,false
T-2928,,APPROVE,,false
T-6629,,APPROVE,,false
T-2929,,APPROVE,,false
T-1207,,APPROVE,,false
T-3104,,APPROVE,,false
T-1208,,APPROVE,,false
T-1209,,APPROVE,,false
T-7067,,APPROVE,,false
T-6116,,APPROVE,,false
T-7530,,APPROVE,,false
T-7438,,APPROVE,,false
T-6729,,APPROVE,,false
T-2413,,APPROVE,G-0071,false
T-5898,,APPROVE,G-0069,false
T-5899,,APPROVE,G-0069,false
T-5900,FP-04,BLOCK,G-0069,true
T-5469,,APPROVE,,false
T-1437,,APPROVE,,false
T-4981,,APPROVE,,false
T-6048,,APPROVE,,false
T-5056,FP-07,ESCALATE_TO_HUMAN,,false
T-1470,,APPROVE,,false
T-5917,,APPROVE,,false
T-6489,,APPROVE,,false
T-5346,,APPROVE,,false
T-3090,,APPROVE,,false
T-2625,,APPROVE,,false
T-5810,,APPROVE,G-0070,false
T-4894,,APPROVE,,false
T-5811,,APPROVE,G-0070,false
T-3835,,APPROVE,,false
T-5812,,APPROVE,G-0070,false
T-5299,,APPROVE,,false
T-5813,FP-03,BLOCK,G-0070,true
T-5871,,APPROVE,,false
T-2729,,APPROVE,,false
T-1045,,APPROVE,,false
T-6148,,APPROVE,,false
T-4969,,APPROVE,,false
T-6339,,APPROVE,,false
T-4193,,APPROVE,,false
T-4836,FP-07,ESCALATE_TO_HUMAN,,false
T-4242,,APPROVE,,false
T-2872,,APPROVE,,false
T-4417,,APPROVE,,false
T-6241,,APPROVE,,false
T-7539,,APPROVE,,false
T-6630,,APPROVE,,false
T-4876,FP-09,BLOCK,,false
T-5375,,APPROVE,,false
T-5950,,APPROVE,,false
T-5758,,APPROVE,,false
T-4525,,APPROVE,,false
T-7531,,APPROVE,,false
T-2311,,APPROVE,,false
T-1723,,APPROVE,,false
T-4628,,APPROVE,,false
T-2414,,APPROVE,G-0071,false
T-6332,,APPROVE,,false
T-2047,,APPROVE,,false
T-7764,,APPROVE,,false
T-3679,,APPROVE,,false
T-5217,,APPROVE,,false
T-6739,,APPROVE,,false
T-6625,,APPROVE,,false
T-6980,,APPROVE,,false
T-5263,,APPROVE,,false
T-2451,,APPROVE,,false
T-5872,,APPROVE,,false
T-2818,,APPROVE,,false
T-3445,,APPROVE,,false
T-4207,,APPROVE,,false
T-3867,,APPROVE,,false
T-7955,,APPROVE,,false
T-6312,,APPROVE,,false
T-4537,,APPROVE,,false
T-6198,,APPROVE,,false
T-3263,,APPROVE,,false
T-2845,,APPROVE,,false
T-4398,,APPROVE,,false
T-4705,,APPROVE,,false
T-3842,,APPROVE,,false
T-1835,,APPROVE,,false
T-4231,,APPROVE,,false
T-7619,,APPROVE,,false
T-4314,,APPROVE,,false
T-1325,,APPROVE,,false
T-1980,,APPROVE,,false
T-7071,,APPROVE,,false
T-2415,FP-11,BLOCK,G-0071,true
T-4868,,APPROVE,,false
T-6044,,APPROVE,,false
T-4039,,APPROVE,,false
T-5659,,APPROVE,,false
T-1326,,APPROVE,,false
T-1327,,APPROVE,,false
T-1328,,APPROVE,,false
T-2448,,APPROVE,,false
T-5119,,APPROVE,,false
T-4293,,APPROVE,,false
T-4816,,APPROVE,,false
T-5926,,APPROVE,,false
T-7305,,APPROVE,,false
T-4582,,APPROVE,,false
T-1191,,APPROVE,,false
T-3535,,APPROVE,,false
T-6923,,APPROVE,,false
T-1275,,APPROVE,,false
T-5587,,APPROVE,,false
T-1905,,APPROVE,,false
T-7941,,APPROVE,,false
T-7795,,APPROVE,,false
T-2461,,APPROVE,,false
T-4434,,APPROVE,,false
T-5895,,APPROVE,,false
T-5116,,APPROVE,,false
T-5584,FP-06,CHALLENGE,,false
T-5998,FP-02,ESCALATE_TO_HUMAN,,false
T-4214,,APPROVE,,false
T-3958,,APPROVE,,false
T-4440,,APPROVE,,false
T-6604,,APPROVE,,false
T-4215,,APPROVE,,false
T-4061,,APPROVE,,false
T-4491,,APPROVE,,false
T-1340,,APPROVE,,false
T-5548,,APPROVE,,false
T-6294,,APPROVE,,false
T-2732,,APPROVE,,false
T-3403,,APPROVE,,false
T-5629,,APPROVE,,false
T-4923,,APPROVE,,false
T-3677,,APPROVE,,false
T-2696,,APPROVE,,false
T-1449,,APPROVE,,false
T-6618,FP-06,CHALLENGE,,false
T-7601,,APPROVE,,false
T-1999,,APPROVE,,false
T-1548,,APPROVE,,false
T-2638,,APPROVE,,false
T-1984,,APPROVE,,false
T-7786,,APPROVE,,false
T-2577,,APPROVE,,false
T-2013,,APPROVE,,false
T-2462,,APPROVE,,false
T-5485,,APPROVE,,false
T-4567,,APPROVE,,false
T-1549,,APPROVE,,false
T-2764,,APPROVE,,false
T-3508,,APPROVE,,false
T-3494,,APPROVE,,false
T-6617,,APPROVE,,false
T-2111,,APPROVE,,false
T-5010,,APPROVE,,false
T-3510,FP-07,ESCALATE_TO_HUMAN,,false
T-1664,,APPROVE,,false
T-2748,,APPROVE,,false
T-6100,FP-09,BLOCK,,false
T-5614,FP-01,CHALLENGE,,false
T-3746,,APPROVE,,false
T-6483,,APPROVE,,false
T-2014,,APPROVE,,false
T-6443,,APPROVE,,false
T-1900,,APPROVE,,false
T-6280,FP-09,BLOCK,,false
T-5763,,APPROVE,,false
T-4475,FP-09,BLOCK,,false
T-5029,,APPROVE,,false
T-4904,,APPROVE,G-0073,false
T-5434,,APPROVE,G-0072,false
T-2854,,APPROVE,,false
T-2822,,APPROVE,,false
T-1286,,APPROVE,,false
T-6815,,APPROVE,,false
T-5030,,APPROVE,,false
T-7511,,APPROVE,,false
T-5435,FP-05,ESCALATE_TO_HUMAN,G-0072,true
T-4905,FP-05,ESCALATE_TO_HUMAN,G-0073,true
T-7978,,APPROVE,,false
T-2592,,APPROVE,,false
T-6930,,APPROVE,,false
T-6454,,APPROVE,,false
T-1852,,APPROVE,,false
T-6726,,APPROVE,,false
T-4057,FP-01,CHALLENGE,,false
T-5132,,APPROVE,,false
T-5767,,APPROVE,G-0074,false
T-5768,,APPROVE,G-0074,false
T-5769,,APPROVE,G-0074,false
T-5770,FP-03,BLOCK,G-0074,true
T-4071,,APPROVE,,false
T-7908,,APPROVE,,false
T-4625,,APPROVE,,false
T-6172,,APPROVE,G-0077,false
T-4624,,APPROVE,,false
T-5031,,APPROVE,,false
T-3375,,APPROVE,,false
T-1719,,APPROVE,,false
T-7425,,APPROVE,,false
T-5013,,APPROVE,,false
T-7758,,APPROVE,G-0075,false
T-7470,,APPROVE,,false
T-7145,,APPROVE,,false
T-3023,,APPROVE,,false
T-2768,,APPROVE,G-0076,false
T-7494,,APPROVE,,false
T-5019,,APPROVE,,false
T-7832,,APPROVE,,false
T-3994,,APPROVE,,false
T-2600,,APPROVE,,false
T-2602,,APPROVE,,false
T-3060,,APPROVE,,false
T-2149,,APPROVE,G-0079,false
T-7353,,APPROVE,G-0080,false
T-6173,,APPROVE,G-0077,false
T-4306,,APPROVE,,false
T-7787,,APPROVE,,false
T-6153,,APPROVE,,false
T-5205,,APPROVE,G-0081,false
T-6154,,APPROVE,,false
T-7759,FP-05,ESCALATE_TO_HUMAN,G-0075,true
T-1720,,APPROVE,,false
T-3743,FP-07,ESCALATE_TO_HUMAN,,false
T-3206,,APPROVE,,false
T-7793,,APPROVE,,false
T-2969,,APPROVE,,false
T-4191,,APPROVE,,false
T-3312,,APPROVE,,false
T-1987,,APPROVE,,false
T-2769,FP-05,ESCALATE_TO_HUMAN,G-0076,true
T-1390,,APPROVE,,false
T-1130,,APPROVE,,false
T-5411,FP-08,ESCALATE_TO_HUMAN,,false
T-6787,,APPROVE,,false
T-1351,,APPROVE,,false
T-2580,,APPROVE,,false
T-1001,,APPROVE,,false
T-3682,,APPROVE,,false
T-6520,FP-08,ESCALATE_TO_HUMAN,,false
T-1172,,APPROVE,,false
T-4273,,APPROVE,,false
T-6993,,APPROVE,,false
T-2002,,APPROVE,,false
T-2150,,APPROVE,G-0079,false
T-7354,,APPROVE,G-0080,false
T-5364,,APPROVE,,false
T-7965,,APPROVE,,false
T-6174,FP-11,BLOCK,G-0077,true
T-3226,,APPROVE,,false
T-1474,,APPROVE,,false
T-7920,,APPROVE,,false
T-3888,,APPROVE,,false
T-5206,,APPROVE,G-0081,false
T-6622,,APPROVE,,false
T-5580,,APPROVE,,false
T-7602,,APPROVE,,false
T-1721,,APPROVE,,false
T-5337,,APPROVE,,false
T-1989,,APPROVE,,false
T-4990,,APPROVE,,false
T-2368,,APPROVE,,false
T-7129,,APPROVE,,false
T-5122,,APPROVE,,false
T-2343,,APPROVE,,false
T-4268,,APPROVE,G-0078,false
T-4269,,APPROVE,G-0078,false
T-4740,,APPROVE,G-0083,false
T-4270,FP-04,BLOCK,G-0078,true
T-5227,,APPROVE,,false
T-2824,FP-06,CHALLENGE,,false
T-1091,,APPROVE,,false
T-5066,FP-02,ESCALATE_TO_HUMAN,,false
T-1193,,APPROVE,,false
T-6579,FP-08,ESCALATE_TO_HUMAN,,false
T-6397,,APPROVE,,false
T-7224,FP-02,ESCALATE_TO_HUMAN,,false
T-6561,,APPROVE,,false
T-5940,FP-08,ESCALATE_TO_HUMAN,,false
T-2527,,APPROVE,,false
T-5418,,APPROVE,,false
T-2542,,APPROVE,,false
T-2151,FP-11,BLOCK,G-0079,true
T-7355,FP-11,BLOCK,G-0080,true
T-5878,,APPROVE,,false
T-5207,FP-11,BLOCK,G-0081,true
T-1096,,APPROVE,,false
T-5436,,APPROVE,,false
T-7655,,APPROVE,,false
T-3522,,APPROVE,,false
T-2755,,APPROVE,,false
T-2613,,APPROVE,,false
T-5500,,APPROVE,,false
T-4741,,APPROVE,G-0083,false
T-6357,,APPROVE,,false
T-3406,,APPROVE,,false
T-3993,,APPROVE,,false
T-6857,,APPROVE,,false
T-5970,,APPROVE,G-0082,false
T-5971,,APPROVE,G-0082,false
T-5077,,APPROVE,,false
T-5972,FP-04,BLOCK,G-0082,true
T-2402,,APPROVE,,false
T-2846,,APPROVE,,false
T-5733,,APPROVE,,false
T-6501,,APPROVE,,false
T-2911,,APPROVE,,false
T-4594,,APPROVE,,false
T-6550,,APPROVE,,false
T-3205,,APPROVE,,false
T-4937,,APPROVE,,false
T-7380,,APPROVE,,false
T-1518,FP-07,ESCALATE_TO_HUMAN,,false
T-5921,,APPROVE,,false
T-4715,,APPROVE,,false
T-4818,,APPROVE,,false
T-5777,,APPROVE,,false
T-4701,,APPROVE,,false
T-6430,,APPROVE,,false
T-6170,,APPROVE,,false
T-1036,,APPROVE,,false
T-4820,,APPROVE,,false
T-4310,,APPROVE,,false
T-4416,,APPROVE,,false
T-5497,,APPROVE,,false
T-2994,,APPROVE,,false
T-6724,,APPROVE,,false
T-4742,FP-11,BLOCK,G-0083,true
T-4460,,APPROVE,,false
T-7990,,APPROVE,,false
T-6884,,APPROVE,,false
T-2859,,APPROVE,,false
T-4648,,APPROVE,,false
T-4649,,APPROVE,,false
T-4650,,APPROVE,,false
T-1537,FP-08,ESCALATE_TO_HUMAN,,false
T-1125,FP-09,BLOCK,,false
T-7988,,APPROVE,,false
T-3541,,APPROVE,,false
T-7837,,APPROVE,,false
T-3580,,APPROVE,,false
T-2438,,APPROVE,,false
T-4457,,APPROVE,,false
T-4245,,APPROVE,,false
T-1088,,APPROVE,,false
T-3911,,APPROVE,,false
T-2662,,APPROVE,,false
T-7245,,APPROVE,,false
T-6380,,APPROVE,,false
T-3175,,APPROVE,,false
T-5433,,APPROVE,,false
T-5280,,APPROVE,,false
T-2200,FP-07,ESCALATE_TO_HUMAN,,false
T-5297,,APPROVE,,false
T-7413,,APPROVE,,false
T-3628,,APPROVE,,false
T-1562,,APPROVE,,false
T-3031,,APPROVE,,false
T-3155,,APPROVE,,false
T-2395,,APPROVE,,false
T-4499,,APPROVE,,false
T-6215,,APPROVE,,false
T-2920,,APPROVE,,false
T-2015,FP-06,CHALLENGE,,false
T-3359,,APPROVE,,false
T-7722,,APPROVE,,false
T-2300,,APPROVE,,false
T-1668,,APPROVE,,false
T-5555,,APPROVE,,false
T-4001,FP-08,ESCALATE_TO_HUMAN,,false
T-1222,,APPROVE,,false
T-1615,,APPROVE,,false
T-4216,FP-02,ESCALATE_TO_HUMAN,,false
T-6084,,APPROVE,,false
T-4549,,APPROVE,,false
T-5535,,APPROVE,,false
T-5470,,APPROVE,,false
T-2710,,APPROVE,,false
T-5421,,APPROVE,,false
T-5014,,APPROVE,,false
T-6844,,APPROVE,,false
T-6130,,APPROVE,,false
T-5366,,APPROVE,,false
T-2811,,APPROVE,,false
T-4212,,APPROVE,,false
T-3525,,APPROVE,,false
T-2123,,APPROVE,,false
T-5609,,APPROVE,,false
T-2183,,APPROVE,,false
T-3099,,APPROVE,,false
T-2552,,APPROVE,,false
T-5692,,APPROVE,,false
T-5281,,APPROVE,,false
T-1928,,APPROVE,,false
T-3236,,APPROVE,,false
T-4319,,APPROVE,,false
T-7358,,APPROVE,,false
T-7259,,APPROVE,,false
T-7018,,APPROVE,,false
T-2976,FP-01,CHALLENGE,,false
T-7323,FP-07,ESCALATE_TO_HUMAN,,false
T-1025,,APPROVE,,false
T-7225,,APPROVE,,false
T-4970,FP-07,ESCALATE_TO_HUMAN,,false
T-5108,,APPROVE,,false
T-4791,,APPROVE,,false
T-4481,,APPROVE,,false
T-3229,,APPROVE,,false
T-5632,,APPROVE,,false
T-4867,FP-01,CHALLENGE,,false
T-7989,,APPROVE,,false
T-6118,,APPROVE,,false
T-6684,,APPROVE,,false
T-1077,,APPROVE,,false
T-3297,,APPROVE,,false
T-6257,,APPROVE,G-0084,false
T-7091,,APPROVE,,false
T-5347,FP-08,ESCALATE_TO_HUMAN,,false
T-5486,,APPROVE,,false
T-2257,,APPROVE,,false
T-7377,FP-06,CHALLENGE,,false
T-2671,,APPROVE,,false
T-6258,FP-05,ESCALATE_TO_HUMAN,G-0084,true
T-1661,,APPROVE,,false
T-4626,FP-07,ESCALATE_TO_HUMAN,,false
T-5531,,APPROVE,,false
T-2143,FP-02,ESCALATE_TO_HUMAN,,false
T-7693,,APPROVE,,false
T-5438,FP-01,CHALLENGE,,false
T-2950,,APPROVE,,false
T-2341,,APPROVE,,false
T-3561,,APPROVE,,false
T-3150,,APPROVE,,false
T-2437,,APPROVE,,false
T-4011,FP-08,ESCALATE_TO_HUMAN,,false
T-7702,,APPROVE,,false
T-7858,,APPROVE,,false
T-6701,,APPROVE,,false
T-1992,,APPROVE,,false
T-4153,,APPROVE,,false
T-7172,,APPROVE,G-0088,false
T-5954,,APPROVE,,false
T-1736,,APPROVE,,false
T-5955,,APPROVE,,false
T-5956,,APPROVE,,false
T-5882,,APPROVE,,false
T-6266,,APPROVE,,false
T-4380,,APPROVE,,false
T-6858,,APPROVE,,false
T-6670,,APPROVE,,false
T-2883,,APPROVE,G-0085,false
T-6592,,APPROVE,,false
T-5991,,APPROVE,,false
T-5837,,APPROVE,,false
T-7382,,APPROVE,,false
T-1985,,APPROVE,,false
T-3724,,APPROVE,,false
T-7728,,APPROVE,,false
T-5585,,APPROVE,,false
T-5070,,APPROVE,,false
T-7657,,APPROVE,,false
T-6057,,APPROVE,,false
T-3443,,APPROVE,,false
T-6067,,APPROVE,,false
T-2783,,APPROVE,,false
T-5388,,APPROVE,,false
T-5974,FP-07,ESCALATE_TO_HUMAN,,false
T-5985,,APPROVE,,false
T-4369,,APPROVE,,false
T-2960,,APPROVE,,false
T-6369,,APPROVE,,false
T-7173,,APPROVE,G-0088,false
T-5836,,APPROVE,,false
T-2884,FP-05,ESCALATE_TO_HUMAN,G-0085,true
T-4035,,APPROVE,G-0090,false
T-6681,,APPROVE,,false
T-2977,,APPROVE,,false
T-4252,,APPROVE,,false
T-3603,,APPROVE,,false
T-1146,,APPROVE,,false
T-7029,,APPROVE,,false
T-2890,,APPROVE,,false
T-6614,,APPROVE,,false
T-2611,,APPROVE,,false
T-5027,,APPROVE,,false
T-5267,,APPROVE,G-0091,false
T-4516,,APPROVE,,false
T-7779,,APPROVE,,false
T-7840,,APPROVE,,false
T-3156,,APPROVE,,false
T-6202,,APPROVE,G-0086,false
T-6203,,APPROVE,G-0086,false
T-5339,,APPROVE,G-0087,false
T-5340,,APPROVE,G-0087,false
T-6204,,APPROVE,G-0086,false
T-4572,,APPROVE,,false
T-5341,,APPROVE,G-0087,false
T-6205,FP-03,BLOCK,G-0086,true
T-5342,FP-03,BLOCK,G-0087,true
T-2214,,APPROVE,,false
T-1005,,APPROVE,,false
T-2404,,APPROVE,,false
T-3591,,APPROVE,,false
T-5963,,APPROVE,,false
T-6245,,APPROVE,,false
T-6040,,APPROVE,,false
T-6455,,APPROVE,,false
T-4171,,APPROVE,,false
T-7174,FP-11,BLOCK,G-0088,true
T-3514,,APPROVE,,false
T-3995,,APPROVE,,false
T-3568,,APPROVE,G-0092,false
T-4036,,APPROVE,G-0090,false
T-2325,,APPROVE,,false
T-3066,,APPROVE,,false
T-4397,,APPROVE,,false
T-3775,,APPROVE,,false
T-3600,,APPROVE,,false
T-2197,FP-06,CHALLENGE,,false
T-2144,,APPROVE,,false
T-5268,,APPROVE,G-0091,false
T-6754,,APPROVE,,false
T-5155,,APPROVE,,false
T-6852,,APPROVE,,false
T-3139,,APPROVE,,false
T-6689,,APPROVE,,false
T-2175,,APPROVE,G-0089,false
T-2176,,APPROVE,G-0089,false
T-2177,,APPROVE,G-0089,false
T-2178,FP-03,BLOCK,G-0089,true
T-1499,,APPROVE,,false
T-7784,,APPROVE,,false
T-4400,,APPROVE,,false
T-4401,,APPROVE,,false
T-7659,,APPROVE,,false
T-2264,,APPROVE,,false
T-3569,,APPROVE,G-0092,false
T-4037,FP-11,BLOCK,G-0090,true
T-5412,,APPROVE,,false
T-6175,,APPROVE,,false
T-6331,,APPROVE,,false
T-5877,,APPROVE,,false
T-7684,FP-08,ESCALATE_TO_HUMAN,,false
T-1219,,APPROVE,,false
T-4116,,APPROVE,,false
T-1021,,APPROVE,,false
T-3348,,APPROVE,,false
T-1746,,APPROVE,,false
T-1387,,APPROVE,,false
T-5269,FP-11,BLOCK,G-0091,true
T-3270,,APPROVE,,false
T-1893,FP-07,ESCALATE_TO_HUMAN,,false
T-4849,,APPROVE,,false
T-5835,,APPROVE,,false
T-5785,,APPROVE,,false
T-6632,FP-06,CHALLENGE,,false
T-4892,,APPROVE,,false
T-5329,,APPROVE,,false
T-7015,,APPROVE,,false
T-7744,,APPROVE,,false
T-7138,,APPROVE,,false
T-4318,,APPROVE,,false
T-3027,,APPROVE,,false
T-3382,,APPROVE,,false
T-3570,FP-11,BLOCK,G-0092,true
T-1582,,APPROVE,,false
T-7621,,APPROVE,,false
T-4190,,APPROVE,,false
T-5131,,APPROVE,,false
T-1771,,APPROVE,,false
T-7131,,APPROVE,,false
T-6680,,APPROVE,,false
T-7867,,APPROVE,,false
T-2996,FP-07,ESCALATE_TO_HUMAN,,false
T-2941,,APPROVE,,false
T-3781,,APPROVE,,false
T-7761,,APPROVE,,false
T-1412,,APPROVE,,false
T-6344,,APPROVE,,false
T-1848,,APPROVE,,false
T-7925,,APPROVE,,false
T-7329,,APPROVE,,false
T-4615,,APPROVE,,false
T-6317,,APPROVE,,false
T-7204,,APPROVE,,false
T-6032,,APPROVE,,false
T-1701,,APPROVE,,false
T-6042,,APPROVE,,false
T-1702,,APPROVE,,false
T-4102,,APPROVE,,false
T-4138,,APPROVE,,false
T-3414,FP-01,CHALLENGE,,false
T-7950,,APPROVE,,false
T-1375,,APPROVE,,false
T-1066,,APPROVE,,false
T-7321,,APPROVE,,false
T-6146,,APPROVE,,false
T-6951,,APPROVE,,false
T-4381,,APPROVE,,false
T-3247,,APPROVE,,false
T-1687,,APPROVE,,false
T-6947,,APPROVE,,false
T-6948,,APPROVE,,false
T-4228,,APPROVE,,false
T-6889,,APPROVE,,false
T-6401,,APPROVE,,false
T-7420,,APPROVE,,false
T-7901,,APPROVE,,false
T-6758,,APPROVE,,false
T-1367,,APPROVE,,false
T-7774,,APPROVE,,false
T-7596,,APPROVE,,false
T-4711,,APPROVE,,false
T-4805,,APPROVE,,false
T-5147,,APPROVE,,false
T-6913,,APPROVE,,false
T-7746,,APPROVE,,false
T-1590,FP-09,BLOCK,,false
T-7569,,APPROVE,,false
T-5592,,APPROVE,,false
T-7851,FP-07,ESCALATE_TO_HUMAN,,false
T-3435,,APPROVE,,false
T-2591,,APPROVE,,false
T-4492,,APPROVE,,false
T-5621,,APPROVE,,false
T-2775,,APPROVE,,false
T-6764,,APPROVE,,false
T-2903,,APPROVE,,false
T-3966,,APPROVE,,false
T-1979,,APPROVE,,false
T-6101,,APPROVE,,false
T-6047,FP-09,BLOCK,,false
T-2156,,APPROVE,,false
T-2291,,APPROVE,,false
T-5463,,APPROVE,,false
T-5741,,APPROVE,,false
T-7267,,APPROVE,,false
T-3941,,APPROVE,,false
T-7680,,APPROVE,,false
T-6778,,APPROVE,,false
T-3402,,APPROVE,,false
T-4500,,APPROVE,,false
T-5728,,APPROVE,,false
T-7834,,APPROVE,,false
T-3049,,APPROVE,,false
T-3874,,APPROVE,,false
T-2275,,APPROVE,,false
T-5075,,APPROVE,,false
T-7540,,APPROVE,,false
T-5484,,APPROVE,,false
T-7493,FP-09,BLOCK,,false
T-3449,,APPROVE,,false
T-5509,,APPROVE,,false
T-1260,,APPROVE,,false
T-5176,FP-07,ESCALATE_TO_HUMAN,,false
T-4933,,APPROVE,G-0093,false
T-4934,,APPROVE,G-0093,false
T-4935,,APPROVE,G-0093,false
T-4936,FP-03,BLOCK,G-0093,true
T-7478,,APPROVE,,false
T-2725,,APPROVE,,false
T-4980,,APPROVE,,false
T-2879,,APPROVE,,false
T-1858,,APPROVE,,false
T-7135,,APPROVE,,false
T-2164,,APPROVE,,false
T-6467,,APPROVE,G-0096,false
T-5493,,APPROVE,,false
T-1716,,APPROVE,,false
T-3427,,APPROVE,,false
T-7253,,APPROVE,,false
T-2032,,APPROVE,,false
T-1971,,APPROVE,,false
T-7899,,APPROVE,,false
T-6015,,APPROVE,,false
